Date,High,Low,Open,Close,Volume,Adj Close
1999-07-27,137.203125,135.375,136.0,135.875,5908500.0,90.91384887695312
1999-07-28,137.3125,135.59375,136.25,136.3125,3955500.0,91.20653533935547
1999-07-29,135.25,133.3125,134.9375,134.40625,7760600.0,89.93106842041016
1999-07-30,135.34375,132.5625,134.8125,132.75,5994300.0,88.8228988647461
1999-08-02,134.75,132.5,132.75,133.0625,6065500.0,89.03197479248047
1999-08-03,133.84375,131.375,133.71875,132.4375,5445400.0,88.61377716064453
1999-08-04,133.875,130.4375,132.71875,130.625,6497900.0,87.40106964111328
1999-08-05,131.9375,128.84375,130.875,131.8125,10322000.0,88.19564056396484
1999-08-06,132.0,129.5,131.21875,130.375,7537700.0,87.23377990722656
1999-08-09,131.796875,129.75,130.59375,130.09375,5565900.0,87.04557800292969
1999-08-10,130.15625,127.0,129.875,128.65625,9793300.0,86.08377838134766
1999-08-11,130.53125,128.625,129.6875,130.21875,8003400.0,87.12921905517578
1999-08-12,131.8125,129.90625,130.6875,130.140625,7036800.0,87.07696533203125
1999-08-13,133.25,131.125,131.625,133.15625,5857700.0,89.0947494506836
1999-08-16,133.96875,132.25,133.125,133.75,3927000.0,89.49201202392578
1999-08-17,134.84375,133.125,134.4375,134.625,4808000.0,90.07745361328125
1999-08-18,134.375,133.25,134.203125,133.65625,4355500.0,89.42922973632812
1999-08-19,133.234375,131.6875,132.375,132.5625,6448100.0,88.69742584228516
1999-08-20,134.125,132.6875,133.0625,133.90625,3663700.0,89.5965347290039
1999-08-23,136.546875,134.65625,134.8125,136.46875,5637800.0,91.31111907958984
1999-08-24,137.96875,135.375,136.0625,136.96875,9279500.0,91.64567565917969
1999-08-25,138.78125,136.15625,137.1875,138.375,6005300.0,92.58661651611328
1999-08-26,138.421875,136.5,138.28125,136.71875,4322300.0,91.47836303710938
1999-08-27,137.0625,135.0625,136.875,135.0625,6247400.0,90.37019348144531
1999-08-30,135.5,132.0,135.34375,132.5625,4652000.0,88.69742584228516
1999-08-31,133.75,130.875,132.9375,132.0625,11453700.0,88.36289978027344
1999-09-01,133.734375,132.3125,132.9375,133.6875,6863900.0,89.45021057128906
1999-09-02,132.671875,130.65625,132.125,132.109375,10896300.0,88.39424133300781
1999-09-03,136.5,134.6875,134.875,135.96875,9160800.0,90.97654724121094
1999-09-07,136.625,135.21875,136.0625,135.46875,4560800.0,90.64198303222656
1999-09-08,136.0625,134.03125,134.84375,134.8125,6159600.0,90.20292663574219
1999-09-09,135.25,133.6875,134.75,134.75,6177800.0,90.16108703613281
1999-09-10,136.359375,134.9375,136.25,135.875,2934500.0,90.91384887695312
1999-09-13,135.46875,134.5,135.125,134.953125,2320500.0,90.29700469970703
1999-09-14,134.5625,133.375,134.0625,134.0625,3736000.0,89.70105743408203
1999-09-15,135.4375,131.875,135.4375,131.9375,6984500.0,88.27922821044922
1999-09-16,132.8125,130.3125,132.5,132.453125,15377600.0,88.62423706054688
1999-09-17,133.9375,132.15625,132.625,133.75,8542300.0,89.74407958984375
1999-09-20,134.0,133.09375,133.9375,133.5625,2803900.0,89.61820220947266
1999-09-21,132.46875,130.15625,132.25,130.75,9335200.0,87.73112487792969
1999-09-22,131.84375,129.75,131.25,130.609375,13009100.0,87.63673400878906
1999-09-23,131.8125,127.625,131.8125,127.875,12204100.0,85.80201721191406
1999-09-24,128.375,126.3125,127.75,127.75,13792900.0,85.7181396484375
1999-09-27,129.75,128.28125,128.75,128.59375,6970300.0,86.2842788696289
1999-09-28,128.8125,125.5625,127.9375,128.34375,11063400.0,86.11656188964844
1999-09-29,129.125,126.75,128.4375,126.8125,7580300.0,85.08908081054688
1999-09-30,129.4375,126.96875,127.4375,128.75,7498900.0,86.38910675048828
1999-10-01,128.5625,126.625,127.9375,128.46875,11127100.0,86.2004165649414
1999-10-04,130.875,128.75,129.1875,130.75,6341600.0,87.73112487792969
1999-10-05,131.96875,128.6875,130.71875,130.625,11976000.0,87.64722442626953
1999-10-06,132.8125,130.6875,130.75,132.625,10308200.0,88.98918151855469
1999-10-07,133.0,131.5,132.859375,131.875,6535600.0,88.48597717285156
1999-10-08,133.875,131.234375,131.75,133.875,9674300.0,89.82791137695312
1999-10-11,134.125,133.3125,133.59375,133.65625,4282000.0,89.68107604980469
1999-10-12,133.3125,131.1875,133.125,131.59375,8686100.0,88.29722595214844
1999-10-13,131.3125,128.1875,130.6875,128.1875,10469300.0,86.0116958618164
1999-10-14,129.1875,126.75,128.484375,128.15625,10562200.0,85.99071502685547
1999-10-15,126.75,124.5,126.0,124.875,14238700.0,83.78907775878906
1999-10-18,125.9375,123.4375,124.9375,125.78125,9758800.0,84.39714050292969
1999-10-19,128.25,125.9375,127.1875,127.0,14392900.0,85.21490478515625
1999-10-20,129.46875,127.125,127.75,128.25,9759400.0,86.05362701416016
1999-10-21,129.0,126.625,127.21875,129.0,9105400.0,86.5568618774414
1999-10-22,131.21875,129.5625,129.75,130.09375,8309600.0,87.29074096679688
1999-10-25,130.46875,128.75,129.3125,129.4375,8114300.0,86.85041046142578
1999-10-26,130.6875,127.8125,130.1875,127.8125,6256300.0,85.76008605957031
1999-10-27,130.3125,128.25,128.375,130.125,5433300.0,87.31173706054688
1999-10-28,134.859375,132.1875,132.4375,134.5625,10509700.0,90.28923034667969
1999-10-29,137.6875,135.71875,135.84375,137.0,10988600.0,91.92473602294922
1999-11-01,137.0,135.5625,136.5,135.5625,4006500.0,90.96024322509766
1999-11-02,137.25,134.59375,135.96875,134.59375,6516900.0,90.3101577758789
1999-11-03,136.375,135.125,136.0,135.5,7222300.0,90.91825866699219
1999-11-04,137.359375,135.765625,136.75,136.53125,7907500.0,91.61026000976562
1999-11-05,139.109375,136.78125,138.625,137.875,7431500.0,92.51190185546875
1999-11-08,138.375,136.75,137.0,138.0,4649200.0,92.59573364257812
1999-11-09,138.6875,136.28125,138.5,136.703125,4533700.0,91.72554016113281
1999-11-10,138.390625,136.078125,136.25,137.71875,6405600.0,92.40697479248047
1999-11-11,138.5,137.46875,138.1875,138.5,4794100.0,92.93122100830078
1999-11-12,139.984375,137.125,139.25,139.75,11802900.0,93.76991271972656
1999-11-15,140.25,139.40625,139.84375,140.078125,2187500.0,93.9901123046875
1999-11-16,143.0,140.09375,140.5625,141.25,7544800.0,94.77641296386719
1999-11-17,142.9375,141.3125,142.25,141.625,9459000.0,95.02803039550781
1999-11-18,143.0,141.625,142.4375,142.625,4491000.0,95.69902038574219
1999-11-19,142.96875,142.0,142.40625,142.5,4832100.0,95.6151351928711
1999-11-22,143.0,141.5,142.4375,142.46875,4155400.0,95.59418487548828
1999-11-23,142.84375,140.375,142.84375,141.21875,5918000.0,94.75543212890625
1999-11-24,142.4375,140.0,140.75,141.96875,4459700.0,95.25865936279297
1999-11-26,142.875,141.25,142.46875,141.4375,1693900.0,94.90223693847656
1999-11-29,141.921875,140.4375,140.875,140.9375,7348600.0,94.5667495727539
1999-11-30,142.3125,139.0,140.75,139.28125,7682000.0,93.45541381835938
1999-12-01,140.5,139.0,139.3125,140.40625,6980200.0,94.21027374267578
1999-12-02,141.375,140.375,140.625,141.25,6698300.0,94.77641296386719
1999-12-03,145.34375,143.03125,143.03125,143.84375,10045400.0,96.51683807373047
1999-12-06,143.71875,142.25,143.53125,142.78125,3138900.0,95.80386352539062
1999-12-07,143.3125,141.375,143.28125,141.625,10714200.0,95.02803039550781
1999-12-08,142.0625,140.5,141.34375,140.71875,4611400.0,94.41999053955078
1999-12-09,142.21875,139.375,141.8125,141.40625,6474700.0,94.88127136230469
1999-12-10,142.8125,140.875,142.28125,141.875,5127300.0,95.19575500488281
1999-12-13,142.71875,141.28125,141.4375,142.125,4210800.0,95.363525390625
1999-12-14,142.484375,140.625,141.625,140.75,5739000.0,94.44095611572266
1999-12-15,142.203125,140.03125,140.375,141.5,6879100.0,94.94416046142578
1999-12-16,142.65625,141.15625,142.1875,142.125,5854900.0,95.363525390625
1999-12-17,143.3125,142.0625,143.0,142.6875,4775400.0,95.97596740722656
1999-12-20,143.1875,141.09375,142.5625,141.65625,4608700.0,95.28228759765625
1999-12-21,144.0625,141.34375,141.59375,143.8125,7981300.0,96.73268127441406
1999-12-22,144.1875,142.96875,143.625,144.1875,5377500.0,96.98490142822266
1999-12-23,146.484375,145.0,145.015625,146.484375,5721700.0,98.52986907958984
1999-12-27,146.78125,145.0625,146.5,146.28125,2691000.0,98.39327239990234
1999-12-28,146.5,145.484375,145.875,146.1875,4084500.0,98.33013916015625
1999-12-29,146.8125,145.3125,146.3125,146.8125,3001000.0,98.75053405761719
1999-12-30,147.5625,146.1875,147.125,146.640625,3641300.0,98.63495635986328
1999-12-31,147.5,146.25,146.84375,146.875,3172700.0,98.79261016845703
2000-01-03,148.25,143.875,148.25,145.4375,8164300.0,97.82567596435547
2000-01-04,144.0625,139.640625,143.53125,139.75,8089800.0,94.00010681152344
2000-01-05,141.53125,137.25,139.9375,140.0,12177900.0,94.16825866699219
2000-01-06,141.5,137.75,139.625,137.75,6227200.0,92.65486145019531
2000-01-07,145.75,140.0625,140.3125,145.75,8066500.0,98.03589630126953
2000-01-10,146.90625,145.03125,146.25,146.25,5741700.0,98.3722152709961
2000-01-11,146.09375,143.5,145.8125,144.5,7503700.0,97.19509887695312
2000-01-12,144.59375,142.875,144.59375,143.0625,6907700.0,96.22821044921875
2000-01-13,145.75,143.28125,144.46875,145.0,5158300.0,97.53144073486328
2000-01-14,147.46875,145.96875,146.53125,146.96875,7437300.0,98.85567474365234
2000-01-18,146.625,145.1875,145.34375,145.8125,6488500.0,98.07793426513672
2000-01-19,147.0,145.0,145.3125,147.0,6157900.0,98.87665557861328
2000-01-20,146.96875,143.8125,146.96875,144.75,5800100.0,97.36325073242188
2000-01-21,145.5,144.0625,145.5,144.4375,6244800.0,97.15299224853516
2000-01-24,145.84375,139.40625,145.65625,140.34375,7896900.0,94.39948272705078
2000-01-25,141.9375,139.0,140.515625,141.9375,9942500.0,95.47146606445312
2000-01-26,141.546875,140.09375,141.0,140.8125,5158100.0,94.71478271484375
2000-01-27,142.21875,138.125,141.84375,140.25,10922700.0,94.33642578125
2000-01-28,140.0625,135.53125,139.4375,135.875,11916200.0,91.39366912841797
2000-01-31,139.671875,135.0,135.8125,139.5625,10768700.0,93.87398529052734
2000-02-01,141.6875,138.53125,139.75,140.9375,8419900.0,94.79885864257812
2000-02-02,142.25,140.375,141.28125,141.0625,6205900.0,94.88296508789062
2000-02-03,143.25,140.0,140.875,143.1875,7997500.0,96.31224822998047
2000-02-04,144.0,142.125,143.1875,142.59375,4925400.0,95.91292572021484
2000-02-07,142.78125,141.4375,142.5625,142.375,5845800.0,95.76575469970703
2000-02-08,144.5625,143.625,143.96875,144.3125,4936400.0,97.0689468383789
2000-02-09,144.46875,141.265625,144.46875,141.28125,8511500.0,95.03006744384766
2000-02-10,142.5625,140.875,141.625,141.5625,6690600.0,95.21924591064453
2000-02-11,141.9375,138.03125,141.84375,138.6875,9849800.0,93.28549194335938
2000-02-14,139.78125,138.3125,139.78125,139.5,8528800.0,93.83197021484375
2000-02-15,141.21875,137.796875,139.25,141.078125,11078300.0,94.8934097290039
2000-02-16,140.9375,138.796875,140.375,139.0,8845400.0,93.49564361572266
2000-02-17,140.4375,138.21875,140.4375,138.28125,7584200.0,93.01219940185547
2000-02-18,138.875,134.625,138.875,135.3125,9409200.0,91.01533508300781
2000-02-22,136.34375,133.53125,135.1875,134.96875,16415400.0,90.78409576416016
2000-02-23,137.46875,134.5,135.625,136.5625,12119000.0,91.8560791015625
2000-02-24,137.03125,133.09375,136.6875,133.8125,17375000.0,90.00636291503906
2000-02-25,136.71875,133.125,135.1875,133.328125,10559900.0,89.68057250976562
2000-02-28,136.6875,132.71875,133.375,136.125,13397800.0,91.56181335449219
2000-02-29,137.4375,135.75,136.0625,137.4375,8242500.0,92.4446029663086
2000-03-01,139.0,137.21875,137.625,138.4375,6868000.0,93.1172866821289
2000-03-02,139.125,137.34375,138.6875,138.53125,7600200.0,93.18032836914062
2000-03-03,141.71875,139.71875,140.4375,141.125,12770300.0,94.92498016357422
2000-03-06,141.34375,138.75,140.8125,139.75,11967100.0,94.00010681152344
2000-03-07,140.15625,135.21875,140.0,137.046875,20062000.0,92.18187713623047
2000-03-08,137.84375,135.03125,136.46875,136.875,11808500.0,92.0662841796875
2000-03-09,140.875,136.125,137.25,140.875,5500900.0,94.75685119628906
2000-03-10,142.0,139.53125,140.1875,140.125,7924600.0,94.25233459472656
2000-03-13,140.46875,135.6875,136.6875,138.59375,10540500.0,93.22238159179688
2000-03-14,140.09375,136.15625,139.28125,136.625,8263900.0,91.89814758300781
2000-03-15,140.4375,136.0625,136.875,139.8125,10300800.0,94.04214477539062
2000-03-16,146.84375,140.875,141.625,146.34375,25601400.0,98.43525695800781
2000-03-17,148.0,145.4375,145.8125,146.9375,10272900.0,99.0858154296875
2000-03-20,147.34375,144.78125,146.875,146.1875,12502300.0,98.58007049560547
2000-03-21,149.75,144.5,145.53125,149.1875,13612600.0,100.60309600830078
2000-03-22,150.84375,148.6875,149.5625,150.09375,8260000.0,101.2142105102539
2000-03-23,153.46875,149.15625,149.15625,152.65625,11654500.0,102.94220733642578
2000-03-24,155.75,151.71875,152.875,153.5625,11462900.0,103.55330657958984
2000-03-27,153.78125,151.8125,153.375,151.9375,8798600.0,102.45755767822266
2000-03-28,152.984375,150.59375,151.25,151.0625,6334400.0,101.86750030517578
2000-03-29,152.484375,149.65625,151.5625,151.21875,6747500.0,101.9729232788086
2000-03-30,151.921875,147.125,150.15625,148.6875,9491900.0,100.26593017578125
2000-03-31,152.3125,148.4375,149.625,150.375,9249100.0,101.40383911132812
2000-04-03,151.25,148.6875,150.125,151.25,8508200.0,101.99392700195312
2000-04-04,153.0,141.390625,151.75,150.125,19585500.0,101.23527526855469
2000-04-05,150.8125,147.625,147.875,149.1875,8387200.0,100.60309600830078
2000-04-06,151.6875,149.0,150.25,150.484375,6378500.0,101.47761535644531
2000-04-07,152.125,150.5,151.5625,151.4375,6023600.0,102.12035369873047
2000-04-10,153.109375,150.3125,151.75,150.84375,9624200.0,101.72002410888672
2000-04-11,151.625,148.375,150.0,150.40625,9006400.0,101.4249496459961
2000-04-12,151.15625,146.15625,150.375,146.28125,10779200.0,98.64335632324219
2000-04-13,148.15625,143.78125,147.46875,144.25,12225800.0,97.27352142333984
2000-04-14,142.8125,133.5,142.625,136.0,29604000.0,91.71025085449219
2000-04-17,140.75,134.6875,135.1875,140.75,23918200.0,94.91334533691406
2000-04-18,144.46875,139.78125,140.5625,144.46875,11069200.0,97.4210433959961
2000-04-19,145.125,142.53125,144.5,143.125,6553700.0,96.5149154663086
2000-04-20,143.9375,142.375,143.5625,143.8125,8537600.0,96.9785385131836
2000-04-24,143.3125,140.5,141.5,142.25,12893100.0,95.92488098144531
2000-04-25,148.15625,144.4375,144.625,148.15625,14102000.0,99.9076919555664
2000-04-26,148.75,146.0,147.96875,146.484375,7711100.0,98.7802734375
2000-04-27,147.34375,143.0,143.0,146.0,15595300.0,98.45366668701172
2000-04-28,147.859375,145.0625,147.0,145.09375,8743400.0,97.84251403808594
2000-05-01,148.484375,145.84375,146.5625,147.0625,7328300.0,99.17008972167969
2000-05-02,147.125,144.125,145.5,144.125,9411900.0,97.18922424316406
2000-05-03,144.0,139.78125,144.0,140.75,12630700.0,94.91334533691406
2000-05-04,142.359375,140.75,142.0,141.8125,5963600.0,95.62985229492188
2000-05-05,144.0,140.9375,141.0625,143.53125,7862400.0,96.78888702392578
2000-05-08,143.375,141.84375,142.75,142.453125,5064100.0,96.06181335449219
2000-05-09,143.40625,140.265625,143.0625,141.3125,5620300.0,95.2927017211914
2000-05-10,140.96875,137.75,140.5,138.125,10293900.0,93.14321899414062
2000-05-11,141.5,139.125,140.125,141.28125,7091100.0,95.27156829833984
2000-05-12,143.46875,141.625,141.8125,142.8125,5960800.0,96.3041763305664
2000-05-15,145.609375,142.0,142.75,145.28125,4441300.0,97.96894836425781
2000-05-16,147.71875,145.3125,146.5625,146.6875,8192200.0,98.91722869873047
2000-05-17,146.1875,144.46875,145.6875,145.15625,5907200.0,97.88467407226562
2000-05-18,146.3125,143.375,145.625,143.375,4325600.0,96.68350982666016
2000-05-19,143.234375,140.40625,142.5625,141.125,6518400.0,95.166259765625
2000-05-22,141.46875,137.0,141.25,140.0625,10839400.0,94.44972229003906
2000-05-23,140.8125,137.5625,140.4375,138.0,7979200.0,93.05889129638672
2000-05-24,140.6875,136.5,138.0,140.25,11081500.0,94.57620239257812
2000-05-25,141.8125,137.71875,140.6875,137.84375,8278900.0,92.95357513427734
2000-05-26,139.6875,137.328125,138.8125,138.0,4814000.0,93.05889129638672
2000-05-30,142.9375,139.46875,140.0,142.5,5362700.0,96.09346008300781
2000-05-31,144.0,142.09375,142.5625,142.8125,6056500.0,96.3041763305664
2000-06-01,145.4375,143.0,143.6875,145.3125,8961600.0,97.9900131225586
2000-06-02,149.09375,147.484375,148.9375,147.84375,8962200.0,99.69696044921875
2000-06-05,148.21875,146.875,147.46875,147.125,6998100.0,99.2122802734375
2000-06-06,147.78125,145.90625,146.625,146.46875,4858900.0,98.76974487304688
2000-06-07,148.0,146.0,146.625,147.484375,4919500.0,99.45463562011719
2000-06-08,147.75,146.0625,147.5,146.90625,5723100.0,99.06475830078125
2000-06-09,147.96875,145.625,147.5,146.59375,3085300.0,98.85400390625
2000-06-12,146.96875,144.875,146.96875,144.875,3678900.0,97.69499206542969
2000-06-13,147.75,144.625,144.8125,147.59375,6558700.0,99.52835083007812
2000-06-14,148.875,147.1875,148.25,147.84375,6420500.0,99.69696044921875
2000-06-15,148.75,146.84375,148.125,148.15625,5881200.0,99.9076919555664
2000-06-16,148.3125,145.875,148.3125,146.59375,5567900.0,99.08675384521484
2000-06-19,149.15625,146.25,146.46875,148.46875,5106900.0,100.35411834716797
2000-06-20,148.875,147.0,148.1875,147.9375,6480000.0,99.99504852294922
2000-06-21,148.4375,146.890625,146.9375,147.875,3115000.0,99.95280456542969
2000-06-22,147.6875,145.0,147.5625,145.625,7490500.0,98.43196105957031
2000-06-23,146.125,143.875,145.8125,144.375,4863300.0,97.58707427978516
2000-06-26,146.25,144.875,145.375,146.234375,5201300.0,98.84387969970703
2000-06-27,146.71875,145.015625,145.984375,145.15625,4159500.0,98.1151123046875
2000-06-28,146.984375,145.3125,145.625,145.5625,5347700.0,98.38971710205078
2000-06-29,145.75,143.515625,144.75,144.1875,6345700.0,97.46031951904297
2000-06-30,145.59375,143.890625,143.9375,145.28125,7420200.0,98.19960021972656
2000-07-03,147.4375,145.1875,145.4375,147.28125,1436600.0,99.55148315429688
2000-07-05,146.65625,144.375,146.375,144.625,2748200.0,97.75603485107422
2000-07-06,146.46875,144.21875,144.9375,145.75,5963200.0,98.51644897460938
2000-07-07,148.78125,146.25,146.6875,148.09375,3034800.0,100.10064697265625
2000-07-10,148.90625,147.53125,147.875,147.84375,2816100.0,99.93167114257812
2000-07-11,149.125,147.15625,147.46875,148.15625,5431600.0,100.14288330078125
2000-07-12,150.125,148.6875,149.28125,149.125,5883000.0,100.79769897460938
2000-07-13,150.375,149.1875,149.984375,149.78125,5356000.0,101.24127960205078
2000-07-14,151.25,149.671875,150.4375,151.25,5341900.0,102.2341079711914
2000-07-17,151.984375,150.6875,150.984375,151.0,4208300.0,102.06510162353516
2000-07-18,150.625,149.34375,150.625,149.765625,4262100.0,101.23074340820312
2000-07-19,149.90625,148.25,149.46875,148.5625,8506800.0,100.4175033569336
2000-07-20,150.625,148.8125,149.0,150.625,4538900.0,101.81156158447266
2000-07-21,149.75,147.6875,149.75,147.6875,5656900.0,99.82608795166016
2000-07-24,148.859375,146.5625,148.125,146.84375,5628500.0,99.2557373046875
2000-07-25,147.84375,146.78125,147.75,147.3125,4757100.0,99.57261657714844
2000-07-26,147.15625,145.640625,146.96875,145.875,12062500.0,98.60096740722656
2000-07-27,146.625,144.6875,145.9375,145.375,7652600.0,98.26299285888672
2000-07-28,145.90625,141.515625,145.71875,142.09375,6229500.0,96.04512023925781
2000-07-31,144.125,142.0625,142.9375,143.0,5265500.0,96.65765380859375
2000-08-01,144.71875,143.125,143.625,143.875,3946600.0,97.24910736083984
2000-08-02,145.40625,143.625,143.875,144.59375,7439800.0,97.73491668701172
2000-08-03,145.8125,142.625,142.875,145.59375,4607100.0,98.41083526611328
2000-08-04,146.71875,145.40625,146.3125,146.375,3686600.0,98.93893432617188
2000-08-07,148.4375,146.375,146.71875,148.125,4159800.0,100.12181091308594
2000-08-08,148.8125,147.5,147.5,148.6875,3658700.0,100.50199127197266
2000-08-09,149.21875,147.375,149.140625,147.4375,5383800.0,99.65711975097656
2000-08-10,147.859375,146.28125,147.53125,146.71875,4193400.0,99.1712875366211
2000-08-11,148.0,145.5625,146.625,147.40625,5089400.0,99.63594818115234
2000-08-14,149.5625,147.0625,147.78125,149.28125,2966700.0,100.9033432006836
2000-08-15,149.8125,148.5625,149.34375,149.15625,5564600.0,100.8188247680664
2000-08-16,149.9375,147.84375,149.3125,148.625,5191600.0,100.45972442626953
2000-08-17,150.4375,148.34375,148.6875,150.1875,5652200.0,101.51588439941406
2000-08-18,150.375,149.21875,150.375,149.6875,4626400.0,101.17792510986328
2000-08-21,150.71875,149.40625,150.03125,150.5,2380600.0,101.72711181640625
2000-08-22,151.3125,150.09375,150.5625,150.25,3075300.0,101.55815124511719
2000-08-23,151.28125,149.28125,149.8125,150.84375,5483200.0,101.95952606201172
2000-08-24,151.5,150.5,151.15625,151.3125,4529000.0,102.27629089355469
2000-08-25,151.625,150.9375,151.15625,151.25,2822200.0,102.2341079711914
2000-08-28,152.90625,151.25,151.25,151.765625,5518700.0,102.58258056640625
2000-08-29,151.875,150.90625,151.4375,151.796875,3561900.0,102.60377502441406
2000-08-30,151.5,150.34375,151.3125,150.34375,3964800.0,101.62151336669922
2000-08-31,153.09375,150.90625,151.0625,152.34375,4863100.0,102.97335052490234
2000-09-01,153.59375,152.0,153.25,152.5,3191200.0,103.0790023803711
2000-09-05,152.203125,150.8125,151.875,151.28125,3470800.0,102.25513458251953
2000-09-06,151.953125,149.53125,151.1875,149.5625,4322200.0,101.09346008300781
2000-09-07,151.078125,149.828125,150.25,150.84375,4265500.0,101.95952606201172
2000-09-08,150.5,149.328125,150.28125,149.8125,3518200.0,101.26240539550781
2000-09-11,151.1875,148.6875,149.75,149.59375,3937500.0,101.11458587646484
2000-09-12,150.25,148.4375,149.75,148.5,4769100.0,100.37525177001953
2000-09-13,149.34375,147.65625,148.0,148.890625,7691600.0,100.63929748535156
2000-09-14,149.9375,148.15625,149.875,149.640625,3397100.0,101.1462173461914
2000-09-15,148.25,146.0,148.1875,146.0,4085700.0,98.933349609375
2000-09-18,146.96875,144.203125,146.375,144.65625,5109300.0,98.02278900146484
2000-09-19,146.3125,144.703125,145.125,145.96875,6588200.0,98.91217803955078
2000-09-20,146.03125,143.15625,145.6875,144.890625,6508100.0,98.1816177368164
2000-09-21,145.5625,142.625,144.46875,142.6875,5972300.0,96.68877410888672
2000-09-22,145.3125,142.421875,142.625,145.28125,7791300.0,98.44631958007812
2000-09-25,146.0625,143.71875,145.9375,144.25,9726300.0,97.74750518798828
2000-09-26,145.0,142.40625,144.375,142.40625,5302400.0,96.49813842773438
2000-09-27,143.96875,142.125,143.5625,143.15625,7186200.0,97.00633239746094
2000-09-28,146.328125,142.890625,143.1875,145.0,7036400.0,98.25578308105469
2000-09-29,145.96875,143.625,145.46875,143.625,9333600.0,97.32402038574219
2000-10-02,144.90625,143.140625,144.28125,143.84375,5517800.0,97.4722671508789
2000-10-03,145.75,142.28125,144.53125,142.5,9347200.0,96.56169891357422
2000-10-04,144.25,141.75,142.875,143.6875,6148900.0,97.36637115478516
2000-10-05,144.84375,143.3125,143.40625,144.1875,4566900.0,97.70515441894531
2000-10-06,144.640625,139.75,143.875,141.0625,10014900.0,95.58758544921875
2000-10-09,141.3125,139.375,141.3125,140.0,4508000.0,94.86763000488281
2000-10-10,141.25,137.6875,140.09375,137.6875,6104700.0,93.30059051513672
2000-10-11,138.625,135.125,137.625,136.53125,10346000.0,92.51710510253906
2000-10-12,137.59375,132.78125,137.28125,133.125,12336900.0,90.20890045166016
2000-10-13,137.65625,132.875,132.9375,137.5625,11778800.0,93.21592712402344
2000-10-16,138.234375,136.6875,137.40625,138.1875,5659000.0,93.63944244384766
2000-10-17,138.5625,134.40625,138.4375,134.75,7831700.0,91.3100814819336
2000-10-18,136.125,130.15625,132.625,134.25,10897300.0,90.97126770019531
2000-10-19,139.453125,136.4375,136.84375,139.3125,8767300.0,94.40171813964844
2000-10-20,141.1875,138.375,138.375,139.90625,7373500.0,94.8041000366211
2000-10-23,141.03125,138.9375,139.9375,140.53125,5290000.0,95.22756958007812
2000-10-24,141.9375,139.0,140.96875,139.59375,5750700.0,94.59235382080078
2000-10-25,139.5625,136.125,138.75,136.3125,9137600.0,92.3688735961914
2000-10-26,137.65625,134.03125,137.125,136.6875,9345800.0,92.62296295166016
2000-10-27,139.28125,136.625,137.875,139.28125,9762900.0,94.38056945800781
2000-10-30,141.09375,138.15625,138.4375,140.53125,10154100.0,95.22756958007812
2000-10-31,143.6875,140.0625,141.015625,142.953125,7752400.0,96.86870574951172
2000-11-01,143.25,141.21875,142.25,142.46875,6753600.0,96.54052734375
2000-11-02,143.90625,142.515625,143.15625,142.703125,11395100.0,96.69930267333984
2000-11-03,143.75,142.375,143.46875,142.78125,5187100.0,96.75228118896484
2000-11-06,144.296875,143.03125,143.15625,143.78125,4042500.0,97.42989349365234
2000-11-07,144.0,142.5625,143.140625,143.75,5231300.0,97.40873718261719
2000-11-08,144.0625,140.5625,144.0625,140.5625,6123300.0,95.24878692626953
2000-11-09,141.21875,137.25,140.0,140.03125,10635300.0,94.88880920410156
2000-11-10,139.46875,136.53125,139.0,136.625,8569500.0,92.58061218261719
2000-11-13,136.984375,133.015625,135.625,135.5625,17285300.0,91.86064147949219
2000-11-14,139.625,137.0,137.46875,139.125,7668900.0,94.2746810913086
2000-11-15,140.109375,137.75,139.0625,139.5625,8837700.0,94.57115936279297
2000-11-16,139.875,137.3125,138.578125,137.375,6684100.0,93.08888244628906
2000-11-17,139.0,135.75,137.3125,136.640625,6551100.0,92.59121704101562
2000-11-20,136.375,134.3125,135.75,134.6875,5458500.0,91.26773071289062
2000-11-21,136.1875,133.515625,134.875,135.375,7684300.0,91.73361206054688
2000-11-22,134.875,132.125,134.34375,132.140625,5736900.0,89.54191589355469
2000-11-24,134.96875,133.625,133.625,134.84375,3411600.0,91.37359619140625
2000-11-27,136.6875,135.3125,136.46875,136.03125,5992000.0,92.17826843261719
2000-11-28,136.59375,133.640625,135.125,133.6875,5336100.0,90.59012603759766
2000-11-29,135.90625,133.265625,134.375,133.4375,6914100.0,90.42069244384766
2000-11-30,133.5,129.75,132.5,132.28125,11201600.0,89.63719940185547
2000-12-01,134.0625,131.0,133.1875,132.21875,7587200.0,89.59483337402344
2000-12-04,133.875,131.5,131.875,133.34375,6996600.0,90.35716247558594
2000-12-05,138.25,134.40625,134.875,137.71875,8883400.0,93.32177734375
2000-12-06,138.34375,135.03125,137.78125,135.515625,12888000.0,91.82890319824219
2000-12-07,135.875,133.65625,134.875,133.65625,6529100.0,90.56891632080078
2000-12-08,139.46875,133.875,137.0625,133.96875,10276300.0,90.78065490722656
2000-12-11,139.5625,136.71875,137.375,138.625,6405600.0,93.93588256835938
2000-12-12,138.8125,137.375,138.1875,138.03125,5022900.0,93.53353881835938
2000-12-13,139.40625,136.03125,139.25,136.140625,6070500.0,92.25242614746094
2000-12-14,136.5,134.03125,135.875,134.40625,7678400.0,91.07716369628906
